accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
9.700 9.698 5.9647827 -3.4948578 6.418518
9.721 9.719 5.761261 -3.2484894 6.092407
9.740 9.739 5.6743774 -3.2663422 6.0448
9.761 9.759 5.8302917 -3.4412994 6.2483215
9.783 9.779 5.971924 -3.5388947 6.4328003
9.802 9.799 6.0588074 -3.585312 6.526825
9.823 9.819 6.0909424 -3.5960236 6.487549
9.842 9.839 6.0516663 -3.4734344 6.462555
9.863 9.860 5.986206 -3.4210663 6.3899536
9.885 9.880 5.857666 -3.355606 6.309021
9.905 9.900 5.832672 -3.3770294 6.417328
9.922 9.920 5.960022 -3.437729 6.462555
9.942 9.940 5.992157 -3.4936676 6.506592
9.971 9.960 6.004059 -3.4889069 6.4601746
9.982 9.980 5.939789 -3.354416 6.294739
10.003 10.001 5.9647827 -3.2889557 6.316162
10.023 10.021 5.9445496 -3.3151398 6.2661743
10.047 10.041 5.9136047 -3.2639618 6.2149963
10.068 10.061 5.864807 -3.2818146 6.1769104
10.083 10.081 5.9385986 -3.3329926 6.193573
10.105 10.101 5.986206 -3.4555817 6.3185425
10.124 10.122 5.9766846 -3.5186615 6.3244934
10.147 10.142 6.0076294 -3.566269 6.320923
10.167 10.162 6.1171265 -3.5079498 6.1721497
10.185 10.182 5.869568 -3.5269928 6.231659
10.204 10.202 5.863617 -3.5650787 6.2530823
10.224 10.222 5.7636414 -3.5686493 6.276886
10.246 10.242 5.792206 -3.4662933 6.4589844
10.267 10.262 5.723175 -3.4329681 6.339966
10.287 10.283 5.75531 -3.419876 6.391144
10.305 10.303 5.8207703 -3.4210663 6.444702
10.325 10.323 5.895752 -3.4055939 6.4339905
10.352 10.343 5.8743286 -3.4091644 6.323303
10.367 10.363 5.7338867 -3.477005 6.487549
10.385 10.383 5.857666 -3.450821 6.62204
10.406 10.403 5.807678 -3.3841705 6.5482483
10.425 10.424 5.7326965 -3.3889313 6.4328003
10.451 10.444 5.7124634 -3.418686 6.4089966
10.466 10.464 5.75531 -3.3639374 6.3828125
10.487 10.484 5.8100586 -3.355606 6.3375854
10.506 10.504 5.8671875 -3.431778 6.373291
10.526 10.524 5.9243164 -3.4662933 6.4970703
10.549 10.544 5.9707336 -3.5626984 6.6077576
10.570 10.564 5.9243164 -3.5900726 6.5101624
10.587 10.585 5.825531 -3.5103302 6.3375854
10.607 10.605 5.742218 -3.503189 6.2209473
10.628 10.625 5.7184143 -3.452011 6.2721252
10.651 10.645 5.7124634 -3.547226 6.3185425
10.671 10.665 5.8029175 -3.5519867 6.3756714
10.687 10.685 5.8362427 -3.567459 6.5042114
10.707 10.705 5.7565002 -3.4877167 6.4649353
10.728 10.726 5.7196045 -3.4722443 6.4006653
10.749 10.746 5.62558 -3.482956 6.4292297
10.768 10.766 5.5208435 -3.452011 6.4934998
